qseqid	PS
XP_003709954.1	1
XP_003709955.1	1
XP_003709956.1	1
XP_003709957.1	1
XP_003709958.1	2
XP_003709959.1	12
XP_003709960.1	2
XP_003709961.1	1
XP_003709962.1	1
XP_003709963.1	2
XP_003709964.1	2
XP_003709965.1	1
XP_003709966.1	1
XP_003709967.1	1
XP_003709968.1	11
XP_003709969.1	11
XP_003709970.1	9
XP_003709971.1	11
XP_003709972.1	11
XP_003709973.1	11
XP_003709974.1	1
XP_003709975.1	1
XP_003709976.1	1
XP_003709977.1	1
XP_003709978.1	1
XP_003709979.1	1
XP_003709980.1	1
XP_003709981.1	4
XP_003709982.1	1
XP_003709983.1	2
XP_003709984.1	1
XP_003709985.1	1
XP_003709986.1	1
XP_003709987.1	2
XP_003709988.1	1
XP_003709989.1	2
XP_003709990.1	2
XP_003709991.1	12
XP_003709992.1	1
XP_003709993.1	2
XP_003709994.1	2
XP_003709995.1	2
XP_003709996.1	12
XP_003709997.1	1
XP_003709998.1	2
XP_003709999.1	1
XP_003710000.1	11
XP_003710001.1	1
XP_003710002.1	1
XP_003710003.1	12
XP_003710004.1	2
XP_003710005.1	1
XP_003710006.1	1
XP_003710007.1	12
XP_003710008.1	1
XP_003710009.1	12
XP_003710010.1	1
XP_003710011.1	1
XP_003710012.1	1
XP_003710013.1	1
XP_003710014.1	1
XP_003710015.1	1
XP_003710016.1	1
XP_003710017.1	11
XP_003710018.1	1
XP_003710019.1	1
XP_003710020.1	12
XP_003710021.1	1
XP_003710022.1	12
XP_003710023.1	1
XP_003710024.1	1
XP_003710025.1	2
XP_003710026.1	1
XP_003710027.1	1
XP_003710028.1	11
XP_003710029.1	2
XP_003710030.1	2
XP_003710031.1	1
XP_003710032.1	1
XP_003710033.1	1
XP_003710034.1	12
XP_003710035.1	6
XP_003710036.1	3
XP_003710037.1	1
XP_003710038.1	2
XP_003710039.1	1
XP_003710040.1	6
XP_003710041.1	2
XP_003710042.1	1
XP_003710043.1	1
XP_003710044.1	1
XP_003710045.1	1
XP_003710046.1	1
XP_003710047.1	1
XP_003710048.1	1
XP_003710049.1	1
XP_003710050.1	5
XP_003710051.1	1
XP_003710052.1	1
XP_003710053.1	1
XP_003710054.1	12
XP_003710055.1	2
XP_003710056.1	1
XP_003710057.1	1
XP_003710058.1	11
XP_003710059.1	2
XP_003710060.1	1
XP_003710061.1	2
XP_003710062.1	1
XP_003710063.1	1
XP_003710064.1	2
XP_003710065.1	2
XP_003710066.1	2
XP_003710067.1	12
XP_003710068.1	6
XP_003710069.1	2
XP_003710070.1	1
XP_003710071.1	2
XP_003710072.1	1
XP_003710073.1	1
XP_003710074.1	12
XP_003710075.1	1
XP_003710076.1	1
XP_003710077.1	9
XP_003710078.1	3
XP_003710079.1	3
XP_003710080.1	1
XP_003710081.1	1
XP_003710082.1	1
XP_003710083.1	2
XP_003710084.1	2
XP_003710085.1	1
XP_003710086.1	6
XP_003710087.1	1
XP_003710088.1	1
XP_003710089.1	12
XP_003710090.1	1
XP_003710091.1	11
XP_003710092.1	1
XP_003710093.1	11
XP_003710094.1	4
XP_003710095.1	6
XP_003710096.1	1
XP_003710097.1	1
XP_003710098.1	1
XP_003710099.1	12
XP_003710100.1	3
XP_003710101.1	1
XP_003710102.1	1
XP_003710103.1	1
XP_003710104.1	1
XP_003710105.1	1
XP_003710106.1	1
XP_003710107.1	1
XP_003710108.1	11
XP_003710109.1	11
XP_003710110.1	12
XP_003710111.1	1
XP_003710112.1	1
XP_003710113.1	1
XP_003710114.1	1
XP_003710115.1	1
XP_003710116.1	1
XP_003710117.1	7
XP_003710118.1	1
XP_003710119.1	12
XP_003710120.1	11
XP_003710121.1	12
XP_003710122.1	11
XP_003710123.1	1
XP_003710124.1	1
XP_003710125.1	3
XP_003710126.1	6
XP_003710127.1	1
XP_003710128.1	1
XP_003710129.1	11
XP_003710130.1	11
XP_003710131.1	12
XP_003710132.1	1
XP_003710133.1	1
XP_003710134.1	11
XP_003710135.1	11
XP_003710136.1	3
XP_003710137.1	1
XP_003710138.1	1
XP_003710139.1	1
XP_003710140.1	1
XP_003710141.1	1
XP_003710142.1	2
XP_003710143.1	1
XP_003710144.1	11
XP_003710145.1	2
XP_003710146.1	1
XP_003710147.1	6
XP_003710148.1	1
XP_003710149.1	6
XP_003710150.1	1
XP_003710151.1	1
XP_003710152.1	1
XP_003710153.1	12
XP_003710154.1	12
XP_003710155.1	12
XP_003710156.1	4
XP_003710157.1	2
XP_003710158.1	12
XP_003710159.1	12
XP_003710160.1	12
XP_003710161.1	3
XP_003710162.1	1
XP_003710163.1	11
XP_003710164.1	1
XP_003710165.1	4
XP_003710166.1	7
XP_003710167.1	11
XP_003710168.1	12
XP_003710169.1	1
XP_003710170.1	12
XP_003710171.1	3
XP_003710172.1	2
XP_003710173.1	1
XP_003710174.1	1
XP_003710175.1	3
XP_003710176.1	1
XP_003710177.1	1
XP_003710178.1	2
XP_003710179.1	2
XP_003710180.1	1
XP_003710181.1	1
XP_003710182.1	12
XP_003710183.1	1
XP_003710184.1	1
XP_003710185.1	2
XP_003710186.1	1
XP_003710187.1	1
XP_003710188.1	1
XP_003710189.1	6
XP_003710190.1	2
XP_003710191.1	12
XP_003710192.1	2
XP_003710193.1	3
XP_003710194.1	1
XP_003710195.1	7
XP_003710196.1	1
XP_003710197.1	12
XP_003710198.1	1
XP_003710199.1	1
XP_003710200.1	1
XP_003710201.1	12
XP_003710202.1	12
XP_003710203.1	1
XP_003710204.1	12
XP_003710205.1	6
XP_003710206.1	1
XP_003710207.1	11
XP_003710208.1	2
XP_003710209.1	12
XP_003710210.1	1
XP_003710211.1	1
XP_003710212.1	1
XP_003710213.1	4
XP_003710214.1	6
XP_003710215.1	12
XP_003710216.1	1
XP_003710217.1	1
XP_003710218.1	11
XP_003710219.1	7
XP_003710220.1	11
XP_003710221.1	1
XP_003710222.1	12
XP_003710223.1	1
XP_003710224.1	2
XP_003710225.1	1
XP_003710226.1	2
XP_003710227.1	1
XP_003710228.1	1
XP_003710229.1	12
XP_003710230.1	1
XP_003710231.1	2
XP_003710232.1	1
XP_003710233.1	6
XP_003710234.1	1
XP_003710235.1	1
XP_003710236.1	4
XP_003710237.1	6
XP_003710238.1	12
XP_003710239.1	11
XP_003710240.1	3
XP_003710241.1	12
XP_003710242.1	12
XP_003710243.1	12
XP_003710244.1	12
XP_003710245.1	12
XP_003710246.1	12
XP_003710247.1	1
XP_003710248.1	7
XP_003710249.1	12
XP_003710250.1	12
XP_003710251.1	11
XP_003710252.1	12
XP_003710253.1	11
XP_003710254.1	2
XP_003710255.1	7
XP_003710256.1	11
XP_003710257.1	2
XP_003710258.1	1
XP_003710259.1	6
XP_003710260.1	12
XP_003710261.1	12
XP_003710262.1	11
XP_003710263.1	7
XP_003710264.1	6
XP_003710265.1	1
XP_003710266.1	12
XP_003710267.1	3
XP_003710268.1	11
XP_003710269.1	11
XP_003710270.1	11
XP_003710271.1	6
XP_003710272.1	12
XP_003710273.1	1
XP_003710274.1	11
XP_003710275.1	11
XP_003710276.1	11
XP_003710277.1	11
XP_003710278.1	2
XP_003710279.1	6
XP_003710280.1	11
XP_003710281.1	11
XP_003710282.1	12
XP_003710283.1	6
XP_003710284.1	12
XP_003710285.1	12
XP_003710286.1	11
XP_003710287.1	1
XP_003710288.1	2
XP_003710289.1	11
XP_003710290.1	12
XP_003710291.1	1
XP_003710292.1	2
XP_003710293.1	1
XP_003710294.1	3
XP_003710295.1	1
XP_003710296.1	1
XP_003710297.1	1
XP_003710298.1	2
XP_003710299.1	2
XP_003710300.1	1
XP_003710301.1	1
XP_003710302.1	11
XP_003710303.1	12
XP_003710304.1	12
XP_003710305.1	1
XP_003710306.1	1
XP_003710307.1	1
XP_003710308.1	1
XP_003710309.1	2
XP_003710310.1	1
XP_003710311.1	1
XP_003710312.1	1
XP_003710313.1	12
XP_003710314.1	3
XP_003710315.1	11
XP_003710316.1	7
XP_003710317.1	3
XP_003710318.1	12
XP_003710319.1	1
XP_003710320.1	12
XP_003710321.1	6
XP_003710322.1	1
XP_003710323.1	12
XP_003710324.1	12
XP_003710325.1	2
XP_003710326.1	11
XP_003710327.1	11
XP_003710328.1	2
XP_003710329.1	3
XP_003710330.1	1
XP_003710331.1	6
XP_003710332.1	6
XP_003710333.1	1
XP_003710334.1	6
XP_003710335.1	11
XP_003710336.1	3
XP_003710337.1	2
XP_003710338.1	6
XP_003710339.1	7
XP_003710340.1	7
XP_003710341.1	2
XP_003710342.1	1
XP_003710343.1	1
XP_003710344.1	1
XP_003710345.1	1
XP_003710346.1	1
XP_003710347.1	6
XP_003710348.1	1
XP_003710349.1	1
XP_003710350.1	1
XP_003710351.1	1
XP_003710352.1	1
XP_003710353.1	1
XP_003710354.1	11
XP_003710355.1	1
XP_003710356.1	12
XP_003710357.1	1
XP_003710358.1	12
XP_003710359.1	1
XP_003710360.1	1
XP_003710361.1	12
XP_003710362.1	1
XP_003710363.1	7
XP_003710364.1	12
XP_003710365.1	1
XP_003710366.1	12
XP_003710367.1	3
XP_003710368.1	6
XP_003710369.1	1
XP_003710370.1	11
XP_003710371.1	1
XP_003710372.1	1
XP_003710373.1	6
XP_003710374.1	6
XP_003710375.1	11
XP_003710376.1	11
XP_003710377.1	12
XP_003710378.1	1
XP_003710379.1	3
XP_003710380.1	11
XP_003710381.1	7
XP_003710382.1	11
XP_003710383.1	1
XP_003710384.1	12
XP_003710385.1	1
XP_003710386.1	11
XP_003710387.1	1
XP_003710388.1	6
XP_003710389.1	2
XP_003710390.1	1
XP_003710391.1	11
XP_003710392.1	1
XP_003710393.1	11
XP_003710394.1	1
XP_003710395.1	1
XP_003710396.1	1
XP_003710397.1	1
XP_003710398.1	6
XP_003710399.1	1
XP_003710400.1	3
XP_003710401.1	1
XP_003710402.1	2
XP_003710403.1	12
XP_003710404.1	1
XP_003710405.1	1
XP_003710406.1	1
XP_003710407.1	1
XP_003710408.1	11
XP_003710409.1	11
XP_003710410.1	1
XP_003710411.1	1
XP_003710412.1	12
XP_003710413.1	11
XP_003710414.1	12
XP_003710415.1	6
XP_003710416.1	11
XP_003710417.1	1
XP_003710418.1	11
XP_003710419.1	3
XP_003710420.1	2
XP_003710421.1	11
XP_003710422.1	2
XP_003710423.1	4
XP_003710424.1	1
XP_003710425.1	1
XP_003710426.1	1
XP_003710427.1	1
XP_003710428.1	3
XP_003710429.1	11
XP_003710430.1	11
XP_003710431.1	6
XP_003710432.1	7
XP_003710433.1	11
XP_003710434.1	12
XP_003710435.1	11
XP_003710436.1	3
XP_003710437.1	1
XP_003710438.1	1
XP_003710439.1	1
XP_003710440.1	12
XP_003710441.1	3
XP_003710442.1	1
XP_003710443.1	3
XP_003710444.1	1
XP_003710445.1	1
XP_003710446.1	1
XP_003710447.1	1
XP_003710448.1	11
XP_003710449.1	1
XP_003710450.1	1
XP_003710451.1	7
XP_003710452.1	12
XP_003710453.1	1
XP_003710454.1	2
XP_003710455.1	1
XP_003710456.1	1
XP_003710457.1	11
XP_003710458.1	11
XP_003710459.1	12
XP_003710460.1	2
XP_003710461.1	3
XP_003710462.1	12
XP_003710463.1	1
XP_003710464.1	12
XP_003710465.1	12
XP_003710466.1	1
XP_003710467.1	1
XP_003710468.1	4
XP_003710469.1	1
XP_003710470.1	6
XP_003710471.1	4
XP_003710472.1	1
XP_003710473.1	6
XP_003710474.1	11
XP_003710475.1	2
XP_003710476.1	1
XP_003710477.1	1
XP_003710478.1	1
XP_003710479.1	2
XP_003710480.1	1
XP_003710481.1	1
XP_003710482.1	2
XP_003710483.1	1
XP_003710484.1	2
XP_003710485.1	1
XP_003710486.1	7
XP_003710487.1	12
XP_003710488.1	3
XP_003710489.1	1
XP_003710490.1	1
XP_003710491.1	2
XP_003710492.1	2
XP_003710493.1	11
XP_003710494.1	12
XP_003710495.1	11
XP_003710496.1	12
XP_003710497.1	12
XP_003710498.1	12
XP_003710499.1	1
XP_003710500.1	1
XP_003710501.1	1
XP_003710502.1	2
XP_003710503.1	2
XP_003710504.1	1
XP_003710505.1	1
XP_003710506.1	1
XP_003710507.1	11
XP_003710508.1	3
XP_003710509.1	1
XP_003710510.1	2
XP_003710511.1	1
XP_003710512.1	1
XP_003710513.1	1
XP_003710514.1	12
XP_003710515.1	6
XP_003710516.1	2
XP_003710517.1	1
XP_003710518.1	1
XP_003710519.1	1
XP_003710520.1	2
XP_003710521.1	11
XP_003710522.1	1
XP_003710523.1	3
XP_003710524.1	3
XP_003710525.1	1
XP_003710526.1	11
XP_003710527.1	11
XP_003710528.1	1
XP_003710529.1	1
XP_003710530.1	2
XP_003710531.1	2
XP_003710532.1	2
XP_003710533.1	12
XP_003710534.1	1
XP_003710535.1	3
XP_003710536.1	11
XP_003710537.1	11
XP_003710538.1	1
XP_003710539.1	1
XP_003710540.1	1
XP_003710541.1	1
XP_003710542.1	12
XP_003710543.1	2
XP_003710544.1	1
XP_003710545.1	1
XP_003710546.1	11
XP_003710547.1	2
XP_003710548.1	3
XP_003710549.1	1
XP_003710550.1	2
XP_003710551.1	1
XP_003710552.1	2
XP_003710553.1	11
XP_003710554.1	12
XP_003710555.1	12
XP_003710556.1	12
XP_003710557.1	1
XP_003710558.1	12
XP_003710559.1	1
XP_003710560.1	1
XP_003710561.1	1
XP_003710562.1	1
XP_003710563.1	1
XP_003710564.1	1
XP_003710565.1	12
XP_003710566.1	2
XP_003710567.1	1
XP_003710568.1	2
XP_003710569.1	2
XP_003710570.1	2
XP_003710571.1	1
XP_003710572.1	1
XP_003710573.1	1
XP_003710574.1	6
XP_003710575.1	1
XP_003710576.1	1
XP_003710577.1	2
XP_003710578.1	3
XP_003710579.1	2
XP_003710580.1	1
XP_003710581.1	1
XP_003710582.1	2
XP_003710583.1	1
XP_003710584.1	1
XP_003710585.1	1
XP_003710586.1	1
XP_003710587.1	2
XP_003710588.1	1
XP_003710589.1	1
XP_003710590.1	11
XP_003710591.1	3
XP_003710592.1	3
XP_003710593.1	1
XP_003710594.1	1
XP_003710595.1	1
XP_003710596.1	1
XP_003710597.1	2
XP_003710598.1	1
XP_003710599.1	1
XP_003710600.1	1
XP_003710601.1	1
XP_003710602.1	3
XP_003710603.1	11
XP_003710604.1	9
XP_003710605.1	1
XP_003710606.1	1
XP_003710607.1	12
XP_003710608.1	2
XP_003710609.1	12
XP_003710610.1	1
XP_003710611.1	1
XP_003710612.1	1
XP_003710613.1	2
XP_003710614.1	12
XP_003710615.1	1
XP_003710616.1	12
XP_003710617.1	2
XP_003710618.1	2
XP_003710619.1	1
XP_003710620.1	1
XP_003710621.1	1
XP_003710622.1	1
XP_003710623.1	1
XP_003710624.1	12
XP_003710625.1	2
XP_003710626.1	1
XP_003710627.1	7
XP_003710628.1	11
XP_003710629.1	1
XP_003710630.1	1
XP_003710631.1	2
XP_003710632.1	1
XP_003710633.1	12
XP_003710634.1	12
XP_003710635.1	2
XP_003710636.1	1
XP_003710637.1	2
XP_003710638.1	1
XP_003710639.1	2
XP_003710640.1	1
XP_003710641.1	1
XP_003710642.1	1
XP_003710643.1	6
XP_003710644.1	1
XP_003710645.1	1
XP_003710646.1	1
XP_003710647.1	2
XP_003710648.1	1
XP_003710649.1	1
XP_003710650.1	11
XP_003710651.1	1
XP_003710652.1	11
XP_003710653.1	1
XP_003710654.1	11
XP_003710655.1	1
XP_003710656.1	2
XP_003710657.1	1
XP_003710658.1	7
XP_003710659.1	7
XP_003710660.1	1
XP_003710661.1	1
XP_003710662.1	1
XP_003710663.1	11
XP_003710664.1	12
XP_003710665.1	2
XP_003710666.1	5
XP_003710667.1	1
XP_003710668.1	2
XP_003710669.1	2
XP_003710670.1	2
XP_003710671.1	1
XP_003710672.1	1
XP_003710673.1	12
XP_003710674.1	3
XP_003710675.1	11
XP_003710676.1	1
XP_003710677.1	1
XP_003710678.1	1
XP_003710679.1	2
XP_003710680.1	2
XP_003710681.1	12
XP_003710682.1	1
XP_003710683.1	12
XP_003710684.1	1
XP_003710685.1	2
XP_003710686.1	2
XP_003710687.1	6
XP_003710688.1	7
XP_003710689.1	1
XP_003710690.1	6
XP_003710691.1	6
XP_003710692.1	7
XP_003710693.1	3
XP_003710694.1	6
XP_003710695.1	2
XP_003710696.1	11
XP_003710697.1	11
XP_003710698.1	11
XP_003710699.1	7
XP_003710700.1	2
XP_003710701.1	1
XP_003710702.1	1
XP_003710703.1	1
XP_003710704.1	1
XP_003710705.1	2
XP_003710706.1	1
XP_003710707.1	12
XP_003710708.1	2
XP_003710709.1	2
XP_003710710.1	7
XP_003710711.1	1
XP_003710712.1	1
XP_003710713.1	11
XP_003710714.1	12
XP_003710715.1	1
XP_003710716.1	2
XP_003710717.1	12
XP_003710718.1	1
XP_003710719.1	11
XP_003710720.1	1
XP_003710721.1	1
XP_003710722.1	1
XP_003710723.1	1
XP_003710724.1	3
XP_003710725.1	2
XP_003710726.1	1
XP_003710727.1	1
XP_003710728.1	1
XP_003710729.1	1
XP_003710730.1	11
XP_003710731.1	1
XP_003710732.1	1
XP_003710733.1	9
XP_003710734.1	3
XP_003710735.1	11
XP_003710736.1	1
XP_003710737.1	6
XP_003710738.1	6
XP_003710739.1	11
XP_003710740.1	9
XP_003710741.1	2
XP_003710742.1	1
XP_003710743.1	1
XP_003710744.1	11
XP_003710745.1	1
XP_003710746.1	1
XP_003710747.1	6
XP_003710748.1	11
XP_003710749.1	11
XP_003710750.1	3
XP_003710751.1	4
XP_003710752.1	6
XP_003710753.1	11
XP_003710754.1	12
XP_003710755.1	1
XP_003710756.1	11
XP_003710757.1	11
XP_003710758.1	7
XP_003710759.1	11
XP_003710760.1	1
XP_003710761.1	11
XP_003710762.1	6
XP_003710763.1	1
XP_003710764.1	6
XP_003710765.1	2
XP_003710766.1	3
XP_003710767.1	12
XP_003710768.1	12
XP_003710769.1	12
XP_003710770.1	2
XP_003710771.1	1
XP_003710772.1	1
XP_003710773.1	1
XP_003710774.1	1
XP_003710775.1	11
XP_003710776.1	1
XP_003710777.1	1
XP_003710778.1	2
XP_003710779.1	1
XP_003710780.1	1
XP_003710781.1	3
XP_003710782.1	1
XP_003710783.1	1
XP_003710784.1	12
XP_003710785.1	1
XP_003710786.1	1
XP_003710787.1	1
XP_003710788.1	1
XP_003710789.1	12
XP_003710790.1	6
XP_003710791.1	1
XP_003710792.1	2
XP_003710793.1	11
XP_003710794.1	12
XP_003710795.1	11
XP_003710796.1	11
XP_003710797.1	6
XP_003710798.1	12
XP_003710799.1	11
XP_003710800.1	1
XP_003710801.1	3
XP_003710802.1	1
XP_003710803.1	11
XP_003710804.1	1
XP_003710805.1	12
XP_003710806.1	12
XP_003710807.1	1
XP_003710808.1	1
XP_003710809.1	12
XP_003710810.1	12
XP_003710811.1	12
XP_003710812.1	1
XP_003710813.1	1
XP_003710814.1	1
XP_003710815.1	3
XP_003710816.1	1
XP_003710817.1	1
XP_003710818.1	1
XP_003710819.1	2
XP_003710820.1	2
XP_003710821.1	1
XP_003710822.1	11
XP_003710823.1	9
XP_003710824.1	2
XP_003710825.1	1
XP_003710826.1	1
XP_003710827.1	2
XP_003710828.1	3
XP_003710829.1	11
XP_003710830.1	11
XP_003710831.1	1
XP_003710832.1	1
XP_003710833.1	1
XP_003710834.1	1
XP_003710835.1	1
XP_003710836.1	12
XP_003710837.1	2
XP_003710838.1	1
XP_003710839.1	3
XP_003710840.1	2
XP_003710841.1	9
XP_003710842.1	2
XP_003710843.1	1
XP_003710844.1	6
XP_003710845.1	9
XP_003710846.1	1
XP_003710847.1	2
XP_003710848.1	1
XP_003710849.1	1
XP_003710850.1	2
XP_003710851.1	1
XP_003710852.1	1
XP_003710853.1	1
XP_003710854.1	1
XP_003710855.1	12
XP_003710856.1	12
XP_003710857.1	1
XP_003710858.1	2
XP_003710859.1	1
XP_003710860.1	11
XP_003710861.1	12
XP_003710862.1	1
XP_003710863.1	1
XP_003710864.1	1
XP_003710865.1	2
XP_003710866.1	1
XP_003710867.1	9
XP_003710868.1	7
XP_003710869.1	3
XP_003710870.1	1
XP_003710871.1	1
XP_003710872.1	1
XP_003710873.1	11
XP_003710874.1	2
XP_003710875.1	1
XP_003710876.1	1
XP_003710877.1	1
XP_003710878.1	2
XP_003710879.1	11
XP_003710880.1	1
XP_003710881.1	1
XP_003710882.1	1
XP_003710883.1	1
XP_003710884.1	3
XP_003710885.1	3
XP_003710886.1	3
XP_003710887.1	1
XP_003710888.1	6
XP_003710889.1	12
XP_003710890.1	11
XP_003710891.1	12
XP_003710892.1	12
XP_003710893.1	12
XP_003710894.1	1
XP_003710895.1	12
XP_003710896.1	6
XP_003710897.1	12
XP_003710898.1	12
XP_003710899.1	6
XP_003710900.1	6
XP_003710901.1	12
XP_003710902.1	1
XP_003710903.1	1
XP_003710904.1	11
XP_003710905.1	1
XP_003710906.1	1
XP_003710907.1	12
XP_003710908.1	11
XP_003710909.1	11
XP_003710910.1	11
XP_003710911.1	2
XP_003710912.1	2
XP_003710913.1	2
XP_003710914.1	2
XP_003710915.1	11
XP_003710916.1	11
XP_003710917.1	3
XP_003710918.1	1
XP_003710919.1	1
XP_003710920.1	1
XP_003710921.1	1
XP_003710922.1	2
XP_003710923.1	2
XP_003710924.1	11
XP_003710925.1	1
XP_003710926.1	11
XP_003710927.1	1
XP_003710928.1	1
XP_003710929.1	1
XP_003710930.1	4
XP_003710931.1	2
XP_003710932.1	1
XP_003710933.1	1
XP_003710934.1	1
XP_003710935.1	1
XP_003710936.1	2
XP_003710937.1	11
XP_003710938.1	11
XP_003710939.1	1
XP_003710940.1	11
XP_003710941.1	1
XP_003710942.1	1
XP_003710943.1	1
XP_003710944.1	1
XP_003710945.1	7
XP_003710946.1	11
XP_003710947.1	2
XP_003710948.1	2
XP_003710949.1	1
XP_003710950.1	3
XP_003710951.1	1
XP_003710952.1	1
XP_003710953.1	1
XP_003710954.1	3
XP_003710955.1	2
XP_003710956.1	1
XP_003710957.1	2
XP_003710958.1	1
XP_003710959.1	1
XP_003710960.1	1
XP_003710961.1	1
XP_003710962.1	3
XP_003710963.1	12
XP_003710964.1	11
XP_003710965.1	12
XP_003710966.1	7
XP_003710967.1	1
XP_003710968.1	11
XP_003710969.1	2
XP_003710970.1	1
XP_003710971.1	3
XP_003710972.1	1
XP_003710973.1	1
XP_003710974.1	1
XP_003710975.1	2
XP_003710976.1	7
XP_003710977.1	11
XP_003710978.1	6
XP_003710979.1	1
XP_003710980.1	1
XP_003710981.1	2
XP_003710982.1	1
XP_003710983.1	1
XP_003710984.1	1
XP_003710985.1	1
XP_003710986.1	1
XP_003710987.1	1
XP_003710988.1	2
XP_003710989.1	11
XP_003710990.1	3
XP_003710991.1	2
XP_003710992.1	1
XP_003710993.1	1
XP_003710994.1	1
XP_003710995.1	1
XP_003710996.1	1
XP_003710997.1	1
XP_003710998.1	1
XP_003710999.1	1
XP_003711000.1	1
XP_003711001.1	11
XP_003711002.1	11
XP_003711003.1	1
XP_003711004.1	1
XP_003711005.1	2
XP_003711006.1	12
XP_003711007.1	12
XP_003711008.1	1
XP_003711009.1	1
XP_003711010.1	1
XP_003711011.1	12
XP_003711012.1	1
XP_003711013.1	2
XP_003711014.1	1
XP_003711015.1	1
XP_003711016.1	2
XP_003711017.1	1
XP_003711018.1	2
XP_003711019.1	2
XP_003711020.1	1
XP_003711021.1	2
XP_003711022.1	6
XP_003711023.1	3
XP_003711024.1	11
XP_003711025.1	1
XP_003711026.1	11
XP_003711027.1	12
XP_003711028.1	11
XP_003711029.1	1
XP_003711030.1	12
XP_003711031.1	12
XP_003711032.1	1
XP_003711033.1	2
XP_003711034.1	11
XP_003711035.1	12
XP_003711036.1	11
XP_003711037.1	11
XP_003711038.1	1
XP_003711039.1	11
XP_003711040.1	1
XP_003711041.1	1
XP_003711042.1	1
XP_003711043.1	1
XP_003711044.1	1
XP_003711045.1	1
XP_003711046.1	4
XP_003711047.1	1
XP_003711048.1	1
XP_003711049.1	1
XP_003711050.1	1
XP_003711051.1	1
XP_003711052.1	1
XP_003711053.1	6
XP_003711054.1	1
XP_003711055.1	1
XP_003711056.1	2
XP_003711057.1	12
XP_003711058.1	1
XP_003711059.1	2
XP_003711060.1	1
XP_003711061.1	1
XP_003711062.1	2
XP_003711063.1	12
XP_003711064.1	1
XP_003711065.1	12
XP_003711066.1	1
XP_003711067.1	2
XP_003711068.1	2
XP_003711069.1	3
XP_003711070.1	1
XP_003711071.1	1
XP_003711072.1	1
XP_003711073.1	1
XP_003711074.1	1
XP_003711075.1	6
XP_003711076.1	1
XP_003711077.1	1
XP_003711078.1	11
XP_003711079.1	11
XP_003711080.1	11
XP_003711081.1	1
XP_003711082.1	1
XP_003711083.1	1
XP_003711084.1	1
XP_003711085.1	3
XP_003711086.1	3
XP_003711087.1	2
XP_003711088.1	1
XP_003711089.1	6
XP_003711090.1	6
XP_003711091.1	1
XP_003711092.1	6
XP_003711093.1	7
XP_003711094.1	1
XP_003711095.1	2
XP_003711096.1	11
XP_003711097.1	2
XP_003711098.1	1
XP_003711099.1	6
XP_003711100.1	7
XP_003711101.1	11
XP_003711102.1	2
XP_003711103.1	11
XP_003711104.1	11
XP_003711105.1	3
XP_003711106.1	2
XP_003711107.1	2
XP_003711108.1	1
XP_003711109.1	3
XP_003711110.1	6
XP_003711111.1	4
XP_003711112.1	12
XP_003711113.1	2
XP_003711114.1	11
XP_003711115.1	2
XP_003711116.1	11
XP_003711117.1	11
XP_003711118.1	3
XP_003711119.1	11
XP_003711120.1	12
XP_003711121.1	7
XP_003711122.1	12
XP_003711123.1	4
XP_003711124.1	2
XP_003711125.1	12
XP_003711126.1	2
XP_003711127.1	11
XP_003711128.1	11
XP_003711129.1	1
XP_003711130.1	11
XP_003711131.1	6
XP_003711132.1	1
XP_003711133.1	11
XP_003711134.1	11
XP_003711135.1	6
XP_003711136.1	2
XP_003711137.1	6
XP_003711138.1	7
XP_003711139.1	3
XP_003711140.1	11
XP_003711141.1	12
XP_003711142.1	6
XP_003711143.1	9
XP_003711144.1	11
XP_003711145.1	11
XP_003711146.1	11
XP_003711147.1	11
XP_003711148.1	11
XP_003711149.1	2
XP_003711150.1	7
XP_003711151.1	6
XP_003711152.1	2
XP_003711153.1	1
XP_003711154.1	11
XP_003711155.1	6
XP_003711156.1	7
XP_003711157.1	6
XP_003711158.1	11
XP_003711159.1	7
XP_003711160.1	6
XP_003711161.1	1
XP_003711162.1	1
XP_003711163.1	1
XP_003711164.1	2
XP_003711165.1	12
XP_003711166.1	12
XP_003711167.1	3
XP_003711168.1	11
XP_003711169.1	1
XP_003711170.1	3
XP_003711171.1	12
XP_003711172.1	1
XP_003711173.1	1
XP_003711174.1	1
XP_003711175.1	1
XP_003711176.1	2
XP_003711177.1	1
XP_003711178.1	2
XP_003711179.1	11
XP_003711180.1	2
XP_003711181.1	6
XP_003711182.1	1
XP_003711183.1	1
XP_003711184.1	2
XP_003711185.1	1
XP_003711186.1	12
XP_003711187.1	1
XP_003711188.1	12
XP_003711189.1	12
XP_003711190.1	11
XP_003711191.1	1
XP_003711192.1	1
XP_003711193.1	2
XP_003711194.1	1
XP_003711195.1	1
XP_003711196.1	2
XP_003711197.1	1
XP_003711198.1	1
XP_003711199.1	2
XP_003711200.1	11
XP_003711201.1	1
XP_003711202.1	2
XP_003711203.1	1
XP_003711204.1	1
XP_003711205.1	1
XP_003711206.1	12
XP_003711207.1	1
XP_003711208.1	1
XP_003711209.1	1
XP_003711210.1	1
XP_003711211.1	1
XP_003711212.1	6
XP_003711213.1	6
XP_003711214.1	4
XP_003711215.1	2
XP_003711216.1	1
XP_003711217.1	12
XP_003711218.1	9
XP_003711219.1	11
XP_003711220.1	11
XP_003711221.1	2
XP_003711222.1	1
XP_003711223.1	12
XP_003711224.1	7
XP_003711225.1	1
