qseqid	PS
XP_001549158.1	3
XP_001549161.1	4
XP_001549166.1	5
XP_001549168.2	10
XP_001549172.1	10
XP_001549173.1	3
XP_001549174.1	3
XP_001549175.1	3
XP_001549176.1	4
XP_001549188.1	6
XP_001549190.1	3
XP_001549197.1	3
XP_001549200.1	4
XP_001549201.1	3
XP_001549202.1	3
XP_001549203.1	3
XP_001549208.1	3
XP_001549213.1	10
XP_001549214.1	10
XP_001549224.1	4
XP_001549227.1	6
XP_001549229.1	3
XP_001549236.1	3
XP_001549237.1	3
XP_001549238.1	3
XP_001549239.1	3
XP_001549240.2	4
XP_001549241.1	3
XP_001549242.1	3
XP_001549243.2	3
XP_001549250.2	3
XP_001549251.1	3
XP_001549260.1	6
XP_001549266.1	4
XP_001549267.1	3
XP_001549274.2	4
XP_001549277.1	9
XP_001549278.2	3
XP_001549284.2	10
XP_001549287.1	3
XP_001549288.1	3
XP_001549293.1	4
XP_001549296.1	3
XP_001549298.1	3
XP_001549300.2	4
XP_001549304.2	3
XP_001549306.1	9
XP_001549311.1	7
XP_001549314.1	4
XP_001549315.1	3
XP_001549316.1	3
XP_001549317.1	6
XP_001549321.1	3
XP_001549323.1	4
XP_001549327.2	10
XP_001549330.1	3
XP_001549338.2	3
XP_001549344.1	3
XP_001549346.2	6
XP_001549347.1	6
XP_001549348.1	4
XP_001549349.1	4
XP_001549350.1	10
XP_001549357.2	4
XP_001549360.1	3
XP_001549365.2	6
XP_001549368.1	10
XP_001549374.1	4
XP_001549379.1	3
XP_001549387.2	3
XP_001549390.2	4
XP_001549400.1	3
XP_001549402.1	3
XP_001549406.1	3
XP_001549407.1	3
XP_001549418.1	4
XP_001549419.1	4
XP_001549420.1	4
XP_001549424.1	10
XP_001549429.1	3
XP_001549430.2	3
XP_001549431.1	3
XP_001549432.2	4
XP_001549441.2	4
XP_001549446.2	4
XP_001549453.1	3
XP_001549456.2	3
XP_001549459.1	11
XP_001549465.1	3
XP_001549467.1	4
XP_001549468.1	3
XP_001549470.1	3
XP_001549473.1	3
XP_001549476.1	3
XP_001549481.1	3
XP_001549486.1	3
XP_001549496.2	3
XP_001549499.1	6
XP_001549500.1	3
XP_001549501.1	4
XP_001549505.2	3
XP_001549513.1	9
XP_001549514.2	4
XP_001549520.2	4
XP_001549524.1	4
XP_001549525.2	4
XP_001549526.1	10
XP_001549527.2	4
XP_001549529.1	4
XP_001549530.1	4
XP_001549536.1	4
XP_001549545.1	3
XP_001549546.1	4
XP_001549551.2	6
XP_001549554.1	4
XP_001549555.1	4
XP_001549558.2	4
XP_001549569.2	9
XP_001549570.1	10
XP_001549572.1	4
XP_001549573.2	3
XP_001549579.1	3
XP_001549591.1	3
XP_001549593.2	6
XP_001549595.1	3
XP_001549598.2	10
XP_001549599.1	10
XP_001549601.1	4
XP_001549603.1	6
XP_001549606.2	9
XP_001549607.2	4
XP_001549609.1	3
XP_001549613.1	4
XP_001549614.1	3
XP_001549622.2	3
XP_001549624.2	4
XP_001549629.1	3
XP_001549630.1	3
XP_001549642.1	4
XP_001549643.1	3
XP_001549648.1	9
XP_001549650.1	3
XP_001549652.2	10
XP_001549653.1	3
XP_001549655.1	6
XP_001549657.1	3
XP_001549660.1	10
XP_001549671.1	4
XP_001549672.1	4
XP_001549678.2	10
XP_001549679.1	10
XP_001549682.1	3
XP_001549683.1	4
XP_001549685.1	4
XP_001549690.1	12
XP_001549695.1	4
XP_001549708.1	3
XP_001549711.1	3
XP_001549712.1	4
XP_001549714.1	3
XP_001549722.2	3
XP_001549727.1	3
XP_001549728.1	3
XP_001549729.1	4
XP_001549730.2	10
XP_001549731.1	4
XP_001549734.2	10
XP_001549735.2	4
XP_001549738.1	4
XP_001549741.1	4
XP_001549742.1	3
XP_001549743.1	3
XP_001549744.2	4
XP_001549745.2	10
XP_001549746.2	4
XP_001549748.1	3
XP_001549751.1	4
XP_001549765.2	4
XP_001549772.1	3
XP_001549782.1	3
XP_001549783.1	3
XP_001549785.1	3
XP_001549788.1	4
XP_001549796.1	3
XP_001549800.1	3
XP_001549803.1	6
XP_001549805.1	10
XP_001549806.1	10
XP_001549810.1	10
XP_001549812.2	10
XP_001549813.2	3
XP_001549816.1	10
XP_001549818.1	3
XP_001549820.2	3
XP_001549826.1	3
XP_001549828.1	3
XP_001549829.1	10
XP_001549830.1	9
XP_001549835.1	3
XP_001549836.1	3
XP_001549837.1	3
XP_001549844.1	4
XP_001549845.1	3
XP_001549846.1	3
XP_001549849.1	3
XP_001549850.1	4
XP_001549852.1	3
XP_001549858.2	3
XP_001549859.1	4
XP_001549860.1	3
XP_001549862.1	3
XP_001549864.1	3
XP_001549870.2	6
XP_001549873.1	4
XP_001549874.1	3
XP_001549875.1	3
XP_001549877.1	3
XP_001549879.1	4
XP_001549882.1	3
XP_001549883.1	4
XP_001549886.1	3
XP_001549887.2	3
XP_001549888.1	6
XP_001549891.1	3
XP_001549892.1	3
XP_001549893.1	3
XP_001549894.1	3
XP_001549898.2	10
XP_001549914.2	3
XP_001549916.2	3
XP_001549917.2	4
XP_001549919.2	3
XP_001549921.1	10
XP_001549924.1	3
XP_001549928.1	4
XP_001549929.1	3
XP_001549934.1	4
XP_001549941.1	3
XP_001549942.1	3
XP_001549946.1	3
XP_001549948.1	3
XP_001549949.2	10
XP_001549950.2	4
XP_001549955.1	4
XP_001549961.1	3
XP_001549962.1	3
XP_001549964.2	3
XP_001549974.1	3
XP_001549976.1	3
XP_001549977.1	3
XP_001549979.2	6
XP_001549988.2	6
XP_001549993.1	3
XP_001549994.2	3
XP_001549995.1	5
XP_001550002.1	4
XP_001550003.1	10
XP_001550005.2	4
XP_001550007.1	4
XP_001550008.1	3
XP_001550009.1	3
XP_001550012.2	3
XP_001550018.1	3
XP_001550019.1	3
XP_001550020.1	4
XP_001550031.1	4
XP_001550033.1	3
XP_001550034.1	6
XP_001550035.1	3
XP_001550036.1	3
XP_001550040.1	3
XP_001550051.2	10
XP_001550057.1	4
XP_001550058.2	4
XP_001550059.1	6
XP_001550068.1	4
XP_001550076.1	4
XP_001550077.1	3
XP_001550078.1	3
XP_001550080.1	4
XP_001550088.1	4
XP_001550090.2	3
XP_001550097.1	4
XP_001550098.2	3
XP_001550101.1	4
XP_001550102.1	10
XP_001550103.1	3
XP_001550110.2	4
XP_001550114.2	3
XP_001550119.1	3
XP_001550120.1	4
XP_001550128.1	4
XP_001550131.1	6
XP_001550140.2	4
XP_001550141.1	3
XP_001550144.2	4
XP_001550145.1	10
XP_001550154.1	4
XP_001550155.1	3
XP_001550157.1	4
XP_001550162.1	10
XP_001550170.1	4
XP_001550175.1	4
XP_001550176.1	3
XP_001550180.1	10
XP_001550183.1	3
XP_001550184.1	3
XP_001550192.2	6
XP_001550193.2	3
XP_001550194.1	4
XP_001550195.1	6
XP_001550199.1	3
XP_001550202.2	10
XP_001550203.2	10
XP_001550204.2	9
XP_001550209.1	4
XP_001550215.1	6
XP_001550218.2	9
XP_001550219.1	10
XP_001550221.2	10
XP_001550224.1	3
XP_001550226.2	3
XP_001550227.1	3
XP_001550230.1	3
XP_001550232.1	6
XP_001550233.1	3
XP_001550237.1	3
XP_001550238.2	4
XP_001550239.1	4
XP_001550242.1	3
XP_001550245.1	4
XP_001550247.1	4
XP_001550254.1	3
XP_001550258.2	3
XP_001550259.1	3
XP_001550264.1	3
XP_001550271.1	5
XP_001550272.1	3
XP_001550275.1	3
XP_001550276.1	3
XP_001550277.2	10
XP_001550279.1	10
XP_001550282.2	3
XP_001550285.1	3
XP_001550290.1	4
XP_001550294.1	3
XP_001550295.1	4
XP_001550296.2	3
XP_001550298.2	3
XP_001550302.1	3
XP_001550311.1	3
XP_001550314.1	3
XP_001550316.1	4
XP_001550317.1	3
XP_001550319.2	3
XP_001550321.1	6
XP_001550324.1	3
XP_001550325.1	3
XP_001550329.2	4
XP_001550330.1	3
XP_001550336.1	3
XP_001550340.2	3
XP_001550341.1	3
XP_001550343.1	4
XP_001550344.1	4
XP_001550345.1	3
XP_001550347.1	4
XP_001550350.1	3
XP_001550352.1	3
XP_001550353.1	3
XP_001550354.1	3
XP_001550358.1	10
XP_001550359.1	10
XP_001550360.1	3
XP_001550362.1	4
XP_001550368.1	3
XP_001550370.1	6
XP_001550377.1	3
XP_001550379.1	3
XP_001550380.2	3
XP_001550384.1	5
XP_001550385.1	3
XP_001550386.1	3
XP_001550389.1	3
XP_001550391.1	3
XP_001550400.1	5
XP_001550401.2	4
XP_001550403.1	3
XP_001550407.1	3
XP_001550408.1	4
XP_001550410.1	3
XP_001550415.1	3
XP_001550416.2	3
XP_001550419.1	6
XP_001550420.2	6
XP_001550422.1	3
XP_001550423.1	3
XP_001550426.2	4
XP_001550427.1	4
XP_001550428.1	3
XP_001550429.1	9
XP_001550430.2	3
XP_001550431.1	3
XP_001550434.2	9
XP_001550436.1	6
XP_001550438.1	5
XP_001550439.2	6
XP_001550441.1	6
XP_001550443.1	4
XP_001550444.1	4
XP_001550445.1	4
XP_001550449.2	6
XP_001550456.1	3
XP_001550457.2	6
XP_001550461.1	3
XP_001550466.1	3
XP_001550467.1	3
XP_001550468.1	3
XP_001550469.1	10
XP_001550496.1	3
XP_001550501.1	3
XP_001550504.1	3
XP_001550505.1	12
XP_001550515.1	4
XP_001550516.1	4
XP_001550518.1	4
XP_001550524.2	3
XP_001550528.1	9
XP_001550533.1	8
XP_001550534.1	10
XP_001550535.1	3
XP_001550536.1	3
XP_001550542.1	3
XP_001550543.1	3
XP_001550544.1	3
XP_001550547.1	3
XP_001550554.1	6
XP_001550556.2	3
XP_001550557.1	3
XP_001550562.1	3
XP_001550563.1	3
XP_001550569.1	3
XP_001550570.1	3
XP_001550571.1	6
XP_001550574.1	3
XP_001550580.2	4
XP_001550590.1	3
XP_001550591.1	3
XP_001550596.1	3
XP_001550600.2	9
XP_001550603.1	3
XP_001550604.2	10
XP_001550606.1	3
XP_001550608.2	10
XP_001550611.1	4
XP_001550616.1	4
XP_001550617.2	4
XP_001550618.2	4
XP_001550620.1	6
XP_001550622.1	3
XP_001550628.2	3
XP_001550630.2	4
XP_001550631.1	4
XP_001550634.1	10
XP_001550640.1	3
XP_001550643.1	3
XP_001550645.1	4
XP_001550646.1	3
XP_001550649.2	3
XP_001550650.1	3
XP_001550651.1	3
XP_001550656.2	3
XP_001550657.1	10
XP_001550664.1	4
XP_001550672.1	4
XP_001550675.2	3
XP_001550676.1	4
XP_001550680.2	10
XP_001550681.1	10
XP_001550683.1	10
XP_001550685.1	10
XP_001550687.2	10
XP_001550691.1	6
XP_001550694.1	10
XP_001550695.1	3
XP_001550696.1	3
XP_001550699.1	10
XP_001550703.1	4
XP_001550707.1	3
XP_001550710.1	4
XP_001550713.1	3
XP_001550715.1	3
XP_001550717.1	3
XP_001550718.1	3
XP_001550719.1	3
XP_001550720.2	6
XP_001550723.1	3
XP_001550727.2	3
XP_001550728.2	3
XP_001550729.1	3
XP_001550730.1	4
XP_001550733.1	4
XP_001550736.1	3
XP_001550737.1	3
XP_001550742.1	3
XP_001550743.1	3
XP_001550747.2	3
XP_001550748.2	3
XP_001550749.1	3
XP_001550751.1	6
XP_001550753.1	9
XP_001550755.2	3
XP_001550759.2	3
XP_001550760.1	3
XP_001550762.1	4
XP_001550764.1	3
XP_001550765.1	3
XP_001550766.2	9
XP_001550767.2	3
XP_001550768.1	3
XP_001550769.1	6
XP_001550776.1	3
XP_001550777.2	4
XP_001550782.1	3
XP_001550783.2	3
XP_001550787.2	6
XP_001550809.2	4
XP_001550812.1	10
XP_001550815.1	6
XP_001550831.1	4
XP_001550833.2	3
XP_001550835.2	10
XP_001550836.1	3
XP_001550837.1	4
XP_001550838.1	3
XP_001550840.2	3
XP_001550846.1	6
XP_001550847.1	3
XP_001550855.1	3
XP_001550857.2	3
XP_001550867.1	4
XP_001550868.2	3
XP_001550869.2	3
XP_001550878.1	9
XP_001550879.1	3
XP_001550883.2	4
XP_001550885.1	3
XP_001550886.2	3
XP_001550889.1	4
XP_001550890.2	3
XP_001550893.1	6
XP_001550894.1	3
XP_001550898.2	3
XP_001550900.1	3
XP_001550901.1	3
XP_001550904.1	3
XP_001550905.1	3
XP_001550911.2	3
XP_001550912.2	3
XP_001550913.2	4
XP_001550920.1	4
XP_001550922.1	3
XP_001550923.1	3
XP_001550924.1	3
XP_001550927.1	3
XP_001550932.2	3
XP_001550936.2	10
XP_001550942.2	3
XP_001550943.1	3
XP_001550949.1	4
XP_001550950.1	4
XP_001550953.1	6
XP_001550956.1	4
XP_001550957.1	9
XP_001550958.1	4
XP_001550962.1	11
XP_001550971.1	3
XP_001550973.2	4
XP_001550974.1	4
XP_001550978.1	4
XP_001550989.1	3
XP_001550991.1	3
XP_001550992.1	4
XP_001550993.2	3
XP_001550994.1	3
XP_001550995.1	4
XP_001550996.1	6
XP_001551000.1	4
XP_001551003.1	3
XP_001551006.1	3
XP_001551009.1	3
XP_001551015.2	3
XP_001551017.1	3
XP_001551018.1	3
XP_001551022.1	8
XP_001551026.1	6
XP_001551029.2	3
XP_001551030.1	4
XP_001551032.1	10
XP_001551033.1	4
XP_001551034.1	4
XP_001551049.1	4
XP_001551059.1	9
XP_001551063.1	4
XP_001551065.1	4
XP_001551067.1	3
XP_001551068.1	4
XP_001551069.1	10
XP_001551071.2	10
XP_001551072.1	3
XP_001551073.1	6
XP_001551074.1	3
XP_001551075.1	6
XP_001551077.2	3
XP_001551078.1	4
XP_001551082.2	3
XP_001551084.1	3
XP_001551086.1	6
XP_001551090.1	3
XP_001551091.1	3
XP_001551106.2	3
XP_001551107.1	4
XP_001551111.1	4
XP_001551115.1	10
XP_001551123.2	3
XP_001551135.2	3
XP_001551139.1	6
XP_001551140.1	3
XP_001551141.2	4
XP_001551145.1	10
XP_001551149.1	4
XP_001551154.1	4
XP_001551158.1	4
XP_001551161.1	3
XP_001551163.2	3
XP_001551165.1	4
XP_001551166.1	9
XP_001551170.1	3
XP_001551171.2	3
XP_001551173.1	3
XP_001551174.1	3
XP_001551177.1	3
XP_001551180.1	4
XP_001551181.2	3
XP_001551182.1	6
XP_001551185.1	3
XP_001551187.2	10
XP_001551188.1	3
XP_001551194.1	6
XP_001551195.2	10
XP_001551197.1	3
XP_001551198.1	4
XP_001551199.2	4
XP_001551203.1	3
XP_001551204.1	3
XP_001551207.1	10
XP_001551209.2	6
XP_001551210.2	6
XP_001551211.1	4
XP_001551218.1	10
XP_001551229.1	3
XP_001551236.2	4
XP_001551237.1	3
XP_001551241.2	4
XP_001551243.1	9
XP_001551247.2	4
XP_001551252.1	4
XP_001551253.2	3
XP_001551254.1	4
XP_001551255.1	4
XP_001551257.1	4
XP_001551261.1	3
XP_001551262.1	6
XP_001551266.1	4
XP_001551267.1	3
XP_001551271.1	3
XP_001551272.2	3
XP_001551273.1	4
XP_001551279.2	4
XP_001551280.1	3
XP_001551281.1	4
XP_001551284.1	9
XP_001551285.1	4
XP_001551291.2	3
XP_001551292.1	3
XP_001551293.1	10
XP_001551294.2	6
XP_001551296.1	3
XP_001551302.1	5
XP_001551303.2	4
XP_001551307.1	3
XP_001551311.1	4
XP_001551312.1	5
XP_001551313.1	3
XP_001551314.1	3
XP_001551315.1	6
XP_001551318.1	4
XP_001551320.1	4
XP_001551325.2	3
XP_001551326.1	3
XP_001551327.1	10
XP_001551330.1	6
XP_001551335.1	4
XP_001551337.1	4
XP_001551341.1	6
XP_001551342.2	10
XP_001551346.2	6
XP_001551347.1	7
XP_001551359.1	3
XP_001551360.1	3
XP_001551361.1	3
XP_001551363.1	3
XP_001551364.1	3
XP_001551365.1	3
XP_001551369.1	3
XP_001551373.2	3
XP_001551374.1	3
XP_001551384.1	3
XP_001551391.1	10
XP_001551395.1	3
XP_001551396.2	6
XP_001551403.1	4
XP_001551405.1	3
XP_001551407.1	3
XP_001551409.1	3
XP_001551420.1	9
XP_001551426.1	3
XP_001551433.1	4
XP_001551446.1	4
XP_001551449.1	3
XP_001551451.1	4
XP_001551452.1	3
XP_001551460.1	3
XP_001551468.2	3
XP_001551473.1	3
XP_001551477.1	3
XP_001551479.1	6
XP_001551485.1	3
XP_001551487.1	10
XP_001551488.1	10
XP_001551489.2	9
XP_001551493.2	4
XP_001551502.2	3
XP_001551503.1	3
XP_001551507.1	3
XP_001551508.1	3
XP_001551510.1	3
XP_001551512.1	3
XP_001551514.1	3
XP_001551515.2	3
XP_001551516.1	3
XP_001551518.1	4
XP_001551520.1	4
XP_001551521.2	4
XP_001551527.2	4
XP_001551530.2	3
XP_001551534.1	10
XP_001551539.1	3
XP_001551540.1	3
XP_001551543.2	5
XP_001551553.1	3
XP_001551556.1	4
XP_001551557.1	3
XP_001551558.2	3
XP_001551559.1	3
XP_001551563.1	4
XP_001551566.1	3
XP_001551568.2	3
XP_001551569.2	4
XP_001551575.2	4
XP_001551577.1	6
XP_001551578.1	6
XP_001551582.1	10
XP_001551585.2	3
XP_001551596.1	3
XP_001551599.1	4
XP_001551601.1	3
XP_001551602.1	4
XP_001551607.1	4
XP_001551608.1	4
XP_001551614.1	10
XP_001551616.2	10
XP_001551617.1	4
XP_001551621.1	9
XP_001551622.1	3
XP_001551623.1	3
XP_001551630.1	3
XP_001551631.1	3
XP_001551633.2	3
XP_001551634.1	3
XP_001551636.1	9
XP_001551637.2	10
XP_001551638.2	10
XP_001551643.2	3
XP_001551647.1	10
XP_001551649.1	10
XP_001551651.1	10
XP_001551659.2	4
XP_001551660.1	9
XP_001551661.1	10
XP_001551664.1	3
XP_001551665.1	3
XP_001551667.1	6
XP_001551668.1	6
XP_001551677.1	3
XP_001551678.1	4
XP_001551681.1	4
XP_001551685.1	3
XP_001551690.2	10
XP_001551691.1	4
XP_001551692.1	4
XP_001551693.1	3
XP_001551694.1	3
XP_001551695.1	3
XP_001551699.1	3
XP_001551701.1	3
XP_001551702.1	4
XP_001551707.2	3
XP_001551708.1	4
XP_001551716.1	4
XP_001551718.2	3
XP_001551722.1	10
XP_001551724.1	3
XP_001551725.1	4
XP_001551730.1	4
XP_001551733.2	4
XP_001551737.1	3
XP_001551739.2	4
XP_001551740.1	4
XP_001551742.2	4
XP_001551745.2	4
XP_001551749.1	3
XP_001551758.2	6
XP_001551761.1	3
XP_001551763.1	3
XP_001551765.1	10
XP_001551766.1	10
XP_001551768.2	10
XP_001551770.1	10
XP_001551771.2	10
XP_001551773.2	3
XP_001551776.2	3
XP_001551781.1	10
XP_001551786.1	3
XP_001551802.2	3
XP_001551805.1	3
XP_001551806.2	6
XP_001551808.2	3
XP_001551810.1	10
XP_001551812.1	4
XP_001551813.1	3
XP_001551814.1	3
XP_001551816.1	3
XP_001551820.1	3
XP_001551821.2	3
XP_001551822.1	3
XP_001551823.1	6
XP_001551832.1	3
XP_001551838.1	3
XP_001551845.1	4
XP_001551850.1	4
XP_001551851.1	3
XP_001551856.1	3
XP_001551858.1	5
XP_001551859.1	3
XP_001551860.1	3
XP_001551862.1	3
XP_001551865.2	4
XP_001551868.1	9
XP_001551870.1	4
XP_001551871.1	6
XP_001551875.1	3
XP_001551880.1	10
XP_001551881.1	3
XP_001551892.1	3
XP_001551894.2	3
XP_001551895.1	3
XP_001551896.1	3
XP_001551897.1	3
XP_001551898.1	6
XP_001551901.2	9
XP_001551905.1	3
XP_001551909.2	4
XP_001551911.1	6
XP_001551920.1	4
XP_001551926.1	3
XP_001551929.1	3
XP_001551935.2	9
XP_001551936.1	4
XP_001551937.2	9
XP_001551938.1	4
XP_001551940.2	6
XP_001551941.2	4
XP_001551948.1	4
XP_001551950.2	6
XP_001551952.1	3
XP_001551955.2	3
XP_001551956.1	3
XP_001551957.1	3
XP_001551959.1	9
XP_001551963.1	3
XP_001551964.1	3
XP_001551965.1	3
XP_001551966.1	3
XP_001551971.1	4
XP_001551972.1	4
XP_001551977.1	6
XP_001551978.1	10
XP_001551979.1	10
XP_001551986.1	5
XP_001551988.1	9
XP_001551992.1	3
XP_001551993.1	3
XP_001551994.1	3
XP_001551998.1	3
XP_001551999.1	3
XP_001551999.1	4
XP_001552003.1	3
XP_001552004.2	3
XP_001552011.1	3
XP_001552019.1	3
XP_001552022.1	3
XP_001552023.1	3
XP_001552026.1	10
XP_001552033.1	3
XP_001552034.1	3
XP_001552036.2	3
XP_001552040.1	3
XP_001552041.2	10
XP_001552045.1	3
XP_001552050.1	3
XP_001552054.2	4
XP_001552056.1	3
XP_001552059.1	3
XP_001552060.1	3
XP_001552061.1	3
XP_001552063.2	3
XP_001552064.1	4
XP_001552065.1	3
XP_001552071.1	3
XP_001552072.1	9
XP_001552073.1	3
XP_001552074.1	3
XP_001552076.1	3
XP_001552077.1	4
XP_001552080.1	4
XP_001552081.1	3
XP_001552082.1	3
XP_001552083.1	9
XP_001552084.1	3
XP_001552085.2	3
XP_001552086.2	10
XP_001552090.1	3
XP_001552095.2	4
XP_001552101.2	3
XP_001552102.1	3
XP_001552103.1	3
XP_001552108.2	3
XP_001552110.1	3
XP_001552113.2	5
XP_001552114.1	4
XP_001552121.2	4
XP_001552122.2	3
XP_001552123.1	3
XP_001552124.2	3
XP_001552125.2	4
XP_001552127.1	3
XP_001552132.1	4
XP_001552137.1	6
XP_001552139.1	4
XP_001552142.2	10
XP_001552143.2	10
XP_001552144.1	9
XP_001552152.1	6
XP_001552156.1	3
XP_001552157.1	3
XP_001552158.1	4
XP_001552160.1	4
XP_001552164.1	10
XP_001552170.1	6
XP_001552177.1	3
XP_001552179.1	4
XP_001552180.1	3
XP_001552183.2	4
XP_001552184.1	3
XP_001552186.1	3
XP_001552187.1	3
XP_001552190.2	6
XP_001552193.2	9
XP_001552196.1	3
XP_001552197.2	9
XP_001552200.1	10
XP_001552201.1	10
XP_001552202.2	3
XP_001552206.1	3
XP_001552208.1	3
XP_001552211.1	3
XP_001552212.1	3
XP_001552215.2	3
XP_001552216.1	3
XP_001552218.2	3
XP_001552219.1	4
XP_001552220.1	3
XP_001552222.1	6
XP_001552230.1	10
XP_001552231.1	3
XP_001552234.2	3
XP_001552239.1	3
XP_001552240.2	3
XP_001552241.2	4
XP_001552242.1	4
XP_001552243.1	4
XP_001552244.1	8
XP_001552245.1	3
XP_001552246.1	3
XP_001552249.1	3
XP_001552250.1	3
XP_001552251.1	3
XP_001552252.1	3
XP_001552255.2	6
XP_001552257.1	4
XP_001552259.1	4
XP_001552261.2	4
XP_001552263.1	3
XP_001552265.1	10
XP_001552266.2	10
XP_001552267.2	10
XP_001552268.2	4
XP_001552270.1	4
XP_001552273.1	5
XP_001552280.2	10
XP_001552286.1	10
XP_001552294.1	3
XP_001552295.1	6
XP_001552297.1	3
XP_001552299.1	3
XP_001552301.1	3
XP_001552305.2	3
XP_001552306.1	4
XP_001552309.1	3
XP_001552312.2	4
XP_001552316.1	3
XP_001552319.1	3
XP_001552320.2	3
XP_001552323.1	4
XP_001552325.2	3
XP_001552326.1	3
XP_001552328.1	4
XP_001552330.2	4
XP_001552337.2	3
XP_001552341.1	3
XP_001552345.1	3
XP_001552351.2	10
XP_001552353.1	3
XP_001552359.1	4
XP_001552363.2	3
XP_001552364.1	3
XP_001552367.1	4
XP_001552368.1	3
XP_001552369.2	4
XP_001552373.2	9
XP_001552375.1	3
XP_001552377.1	3
XP_001552383.1	9
XP_001552386.1	3
XP_001552387.1	3
XP_001552391.2	3
XP_001552395.1	3
XP_001552397.2	4
XP_001552398.1	3
XP_001552399.1	3
XP_001552400.1	6
XP_001552401.1	3
XP_001552402.2	3
XP_001552408.1	3
XP_001552410.1	3
XP_001552412.1	3
XP_001552415.2	3
XP_001552416.2	3
XP_001552418.1	3
XP_001552419.1	3
XP_001552420.2	4
XP_001552421.2	3
XP_001552422.2	3
XP_001552426.1	9
XP_001552427.1	6
XP_001552428.1	3
XP_001552432.1	3
XP_001552435.1	3
XP_001552436.1	10
XP_001552438.1	4
XP_001552442.1	4
XP_001552444.2	3
XP_001552447.1	3
XP_001552449.1	4
XP_001552450.1	3
XP_001552456.1	3
XP_001552463.1	4
XP_001552465.2	3
XP_001552470.2	9
XP_001552474.2	9
XP_001552475.2	4
XP_001552476.2	10
XP_001552490.1	4
XP_001552492.1	9
XP_001552496.1	9
XP_001552498.1	9
XP_001552505.1	4
XP_001552507.1	3
XP_001552511.2	3
XP_001552513.1	4
XP_001552515.2	3
XP_001552517.1	3
XP_001552518.1	3
XP_001552519.1	6
XP_001552520.1	3
XP_001552523.1	10
XP_001552524.1	3
XP_001552527.1	4
XP_001552528.2	3
XP_001552532.2	6
XP_001552533.2	3
XP_001552538.1	6
XP_001552539.1	3
XP_001552540.1	3
XP_001552542.2	3
XP_001552544.1	3
XP_001552546.1	3
XP_001552547.1	4
XP_001552549.1	9
XP_001552552.1	3
XP_001552558.2	4
XP_001552559.2	4
XP_001552566.1	10
XP_001552573.1	10
XP_001552577.1	9
XP_001552578.1	4
XP_001552579.1	9
XP_001552582.1	3
XP_001552583.2	10
XP_001552588.1	4
XP_001552589.1	3
XP_001552591.2	9
XP_001552592.1	9
XP_001552593.1	3
XP_001552597.1	3
XP_001552598.1	4
XP_001552608.1	3
XP_001552613.1	6
XP_001552615.2	3
XP_001552616.1	3
XP_001552617.1	3
XP_001552618.1	3
XP_001552626.1	5
XP_001552631.1	4
XP_001552633.2	10
XP_001552634.1	3
XP_001552635.1	4
XP_001552638.2	10
XP_001552640.2	6
XP_001552643.2	10
XP_001552650.1	3
XP_001552653.1	4
XP_001552657.1	6
XP_001552658.1	3
XP_001552663.1	3
XP_001552666.2	6
XP_001552667.1	4
XP_001552673.1	11
XP_001552675.1	5
XP_001552677.1	10
XP_001552681.1	3
XP_001552683.1	3
XP_001552686.1	6
XP_001552687.1	4
XP_001552692.1	3
XP_001552694.2	3
XP_001552696.1	3
XP_001552698.1	3
XP_001552703.2	4
XP_001552705.1	4
XP_001552706.1	4
XP_001552707.1	3
XP_001552708.2	3
XP_001552711.1	9
XP_001552712.1	3
XP_001552716.1	4
XP_001552717.2	6
XP_001552718.2	3
XP_001552720.2	10
XP_001552721.1	4
XP_001552722.1	9
XP_001552723.1	4
XP_001552728.1	3
XP_001552737.1	9
XP_001552739.2	3
XP_001552745.1	4
XP_001552758.2	6
XP_001552764.1	3
XP_001552766.1	4
XP_001552771.1	6
XP_001552775.1	3
XP_001552778.2	10
XP_001552779.1	3
XP_001552780.1	3
XP_001552781.2	6
XP_001552782.2	4
XP_001552788.1	10
XP_001552790.2	3
XP_001552791.1	3
XP_001552793.1	3
XP_001552794.1	3
XP_001552799.1	4
XP_001552800.2	4
XP_001552804.2	3
XP_001552807.1	4
XP_001552808.1	3
XP_001552810.1	3
XP_001552812.2	6
XP_001552814.1	3
XP_001552817.1	3
XP_001552821.1	4
XP_001552823.2	3
XP_001552825.2	3
XP_001552826.1	3
XP_001552828.2	3
XP_001552829.1	3
XP_001552831.1	3
XP_001552832.2	4
XP_001552834.1	6
XP_001552839.1	3
XP_001552840.1	5
XP_001552845.1	3
XP_001552848.2	3
XP_001552850.1	3
XP_001552855.1	3
XP_001552859.2	3
XP_001552864.1	3
XP_001552865.1	3
XP_001552866.1	6
XP_001552869.2	3
XP_001552872.1	5
XP_001552874.1	4
XP_001552881.1	6
XP_001552887.2	4
XP_001552888.2	4
XP_001552891.2	9
XP_001552893.1	9
XP_001552896.1	3
XP_001552897.1	3
XP_001552898.2	3
XP_001552900.1	3
XP_001552901.1	4
XP_001552902.1	3
XP_001552905.1	3
XP_001552912.2	3
XP_001552915.1	3
XP_001552917.2	3
XP_001552921.1	6
XP_001552922.1	6
XP_001552935.1	4
XP_001552937.1	4
XP_001552940.1	6
XP_001552943.1	4
XP_001552945.1	4
XP_001552946.1	4
XP_001552948.1	9
XP_001552951.1	10
XP_001552953.2	4
XP_001552955.1	4
XP_001552959.1	10
XP_001552963.1	6
